LS,Level,Section,Row,Seat,Seat Status Code,Price Level Code,Item Price
1:114:G:1,1,114,G,1,K,9,0
1:114:G:2,1,114,G,2,K,9,0
1:114:G:3,1,114,G,3,K,9,0
1:114:G:4,1,114,G,4,K,9,0
1:114:G:5,1,114,G,5,K,9,0
1:114:G:6,1,114,G,6,K,9,0
1:114:G:7,1,114,G,7,K,9,0
1:114:G:8,1,114,G,8,K,9,0
1:114:G:9,1,114,G,9,K,9,0
1:114:G:10,1,114,G,10,K,9,0
1:114:G:11,1,114,G,11,K,9,0
1:114:G:12,1,114,G,12,K,9,0
1:114:G:13,1,114,G,13,K,9,0
1:115:G:1,1,115,G,1,K,9,0
1:115:G:2,1,115,G,2,K,9,0
1:115:G:3,1,115,G,3,K,9,0
1:115:G:4,1,115,G,4,K,9,0
1:115:G:5,1,115,G,5,K,9,0
1:115:G:6,1,115,G,6,K,9,0
1:115:G:7,1,115,G,7,K,9,0
1:115:G:8,1,115,G,8,K,9,0
1:115:G:9,1,115,G,9,K,9,0
1:115:G:10,1,115,G,10,K,9,0
1:115:G:11,1,115,G,11,K,9,0
1:115:G:12,1,115,G,12,K,9,0
1:115:G:13,1,115,G,13,K,9,0
1:115:G:14,1,115,G,14,K,9,0
1:115:G:15,1,115,G,15,K,9,0
1:115:G:16,1,115,G,16,K,9,0
1:115:G:17,1,115,G,17,K,9,0
1:116:G:1,1,116,G,1,K,9,0
1:116:G:2,1,116,G,2,K,9,0
1:116:G:3,1,116,G,3,K,9,0
1:116:G:4,1,116,G,4,K,9,0
1:116:G:5,1,116,G,5,K,9,0
1:116:G:6,1,116,G,6,K,9,0
1:116:G:7,1,116,G,7,K,9,0
1:116:G:8,1,116,G,8,K,9,0
1:116:G:9,1,116,G,9,K,9,0
1:116:G:10,1,116,G,10,K,9,0
1:116:G:11,1,116,G,11,K,9,0
1:116:G:12,1,116,G,12,K,9,0
1:116:G:13,1,116,G,13,K,9,0
1:117:G:1,1,117,G,1,X,9,80
1:117:G:2,1,117,G,2,X,9,80
1:117:G:3,1,117,G,3,X,9,80
1:117:G:4,1,117,G,4,X,9,80
1:117:G:5,1,117,G,5,X,9,80
1:117:G:6,1,117,G,6,X,9,80
1:117:G:7,1,117,G,7,X,9,80
1:117:G:8,1,117,G,8,X,9,80
1:117:G:9,1,117,G,9,X,9,80
1:117:G:10,1,117,G,10,X,9,80
1:117:G:11,1,117,G,11,X,9,80
1:117:G:12,1,117,G,12,X,9,80
1:117:G:13,1,117,G,13,X,9,80
1:117:G:14,1,117,G,14,X,9,80
1:119:G:1,1,119,G,1,X,8,90
1:119:G:2,1,119,G,2,X,8,90
1:119:G:3,1,119,G,3,X,8,90
1:119:G:4,1,119,G,4,X,8,90
1:119:G:5,1,119,G,5,X,8,90
1:119:G:6,1,119,G,6,X,8,90
1:119:G:7,1,119,G,7,X,8,90
1:119:G:8,1,119,G,8,X,8,90
1:119:G:9,1,119,G,9,X,8,90
1:119:G:10,1,119,G,10,X,8,90
1:119:G:11,1,119,G,11,X,8,90
1:119:G:12,1,119,G,12,!,8,0
1:119:G:13,1,119,G,13,!,8,0
1:120:G:1,1,120,G,1,X,7,100
1:120:G:2,1,120,G,2,X,7,100
1:120:G:3,1,120,G,3,X,7,100
1:120:G:4,1,120,G,4,X,7,100
1:120:G:5,1,120,G,5,X,7,100
1:120:G:6,1,120,G,6,X,7,100
1:120:G:7,1,120,G,7,X,7,100
1:120:G:9,1,120,G,9,R,7,0
1:120:G:10,1,120,G,10,R,7,0
1:120:G:11,1,120,G,11,R,7,0
1:120:G:12,1,120,G,12,X,7,100
1:120:G:13,1,120,G,13,X,7,100
1:120:G:14,1,120,G,14,X,7,100
1:120:G:15,1,120,G,15,X,7,100
1:121:G:1,1,121,G,1,X,5,120
1:121:G:2,1,121,G,2,X,5,120
1:121:G:3,1,121,G,3,X,5,120
1:121:G:4,1,121,G,4,X,5,120
1:121:G:5,1,121,G,5,X,5,120
1:121:G:6,1,121,G,6,X,5,120
1:121:G:7,1,121,G,7,X,5,120
1:121:G:8,1,121,G,8,X,5,120
1:121:G:9,1,121,G,9,X,5,120
1:121:G:10,1,121,G,10,X,5,120
1:121:G:11,1,121,G,11,X,5,120
1:121:G:12,1,121,G,12,X,5,120
1:121:G:13,1,121,G,13,X,5,120
1:121:G:14,1,121,G,14,X,5,120
1:121:G:15,1,121,G,15,X,5,120
1:122:G:1,1,122,G,1,X,3,140
1:122:G:2,1,122,G,2,X,3,140
1:122:G:3,1,122,G,3,X,3,140
1:122:G:4,1,122,G,4,X,3,140
1:122:G:5,1,122,G,5,X,3,140
1:122:G:6,1,122,G,6,X,3,140
1:122:G:7,1,122,G,7,X,3,140
1:122:G:8,1,122,G,8,X,3,140
1:122:G:9,1,122,G,9,R,3,0
1:122:G:10,1,122,G,10,R,3,0
1:122:G:11,1,122,G,11,R,3,0
1:122:G:12,1,122,G,12,a,3,0
1:122:G:13,1,122,G,13,a,3,0
1:122:G:14,1,122,G,14,a,3,0
1:122:G:15,1,122,G,15,a,3,0
1:123:G:1,1,123,G,1,X,5,120
1:123:G:2,1,123,G,2,X,5,120
1:123:G:3,1,123,G,3,X,5,120
1:123:G:4,1,123,G,4,X,5,120
1:123:G:5,1,123,G,5,X,5,120
1:123:G:6,1,123,G,6,X,5,120
1:123:G:7,1,123,G,7,X,5,120
1:123:G:8,1,123,G,8,X,5,120
1:123:G:9,1,123,G,9,X,5,120
1:123:G:10,1,123,G,10,X,5,120
1:123:G:11,1,123,G,11,X,5,120
1:123:G:12,1,123,G,12,X,5,120
1:123:G:13,1,123,G,13,X,5,120
1:123:G:14,1,123,G,14,X,5,120
1:123:G:15,1,123,G,15,X,5,120
1:125:G:1,1,125,G,1,!,8,0
1:125:G:2,1,125,G,2,!,8,0
1:125:G:3,1,125,G,3,X,8,90
1:125:G:4,1,125,G,4,X,8,90
1:125:G:5,1,125,G,5,X,8,90
1:125:G:6,1,125,G,6,X,8,90
1:125:G:7,1,125,G,7,X,8,90
1:125:G:8,1,125,G,8,X,8,90
1:125:G:9,1,125,G,9,X,8,90
1:125:G:10,1,125,G,10,X,8,90
1:125:G:11,1,125,G,11,X,8,90
1:125:G:12,1,125,G,12,X,8,90
1:125:G:13,1,125,G,13,X,8,90
1:127:G:1,1,127,G,1,X,9,80
1:127:G:2,1,127,G,2,X,9,80
1:127:G:3,1,127,G,3,X,9,80
1:127:G:4,1,127,G,4,X,9,80
1:127:G:5,1,127,G,5,X,9,80
1:127:G:6,1,127,G,6,X,9,80
1:127:G:7,1,127,G,7,X,9,80
1:127:G:8,1,127,G,8,X,9,80
1:127:G:9,1,127,G,9,X,9,80
1:127:G:10,1,127,G,10,X,9,80
1:127:G:11,1,127,G,11,X,9,80
1:127:G:12,1,127,G,12,X,9,80
1:127:G:13,1,127,G,13,X,9,80
1:127:G:14,1,127,G,14,X,9,80
1:128:G:1,1,128,G,1,K,11,0
1:128:G:2,1,128,G,2,K,11,0
1:128:G:3,1,128,G,3,K,11,0
1:128:G:4,1,128,G,4,K,11,0
1:128:G:5,1,128,G,5,K,11,0
1:128:G:6,1,128,G,6,K,11,0
1:128:G:7,1,128,G,7,K,11,0
1:128:G:8,1,128,G,8,K,11,0
1:128:G:9,1,128,G,9,K,11,0
1:128:G:10,1,128,G,10,K,11,0
1:128:G:11,1,128,G,11,K,11,0
1:128:G:12,1,128,G,12,K,11,0
1:128:G:13,1,128,G,13,K,11,0
2:201:G:1,2,201,G,1,X,15,20
2:201:G:2,2,201,G,2,X,15,20
2:201:G:3,2,201,G,3,X,15,20
2:201:G:4,2,201,G,4,X,15,20
2:201:G:5,2,201,G,5,X,15,20
2:201:G:6,2,201,G,6,X,15,20
2:201:G:7,2,201,G,7,X,15,20
2:201:G:8,2,201,G,8,X,15,20
2:201:G:9,2,201,G,9,X,15,20
2:201:G:10,2,201,G,10,X,15,20
2:201:G:11,2,201,G,11,X,15,20
2:201:G:12,2,201,G,12,O,15,0
2:201:G:13,2,201,G,13,O,15,0
2:201:G:14,2,201,G,14,X,15,20
2:201:G:15,2,201,G,15,X,15,20
2:201:G:16,2,201,G,16,X,15,20
2:201:G:17,2,201,G,17,X,15,20
2:202:G:1,2,202,G,1,X,15,20
2:202:G:2,2,202,G,2,X,15,20
2:202:G:3,2,202,G,3,X,15,20
2:202:G:4,2,202,G,4,X,15,20
2:202:G:5,2,202,G,5,X,15,20
2:202:G:6,2,202,G,6,X,15,20
2:202:G:7,2,202,G,7,X,15,20
2:202:G:8,2,202,G,8,X,15,20
2:202:G:9,2,202,G,9,X,15,20
2:202:G:10,2,202,G,10,X,15,20
2:202:G:11,2,202,G,11,X,15,20
2:202:G:12,2,202,G,12,X,15,20
2:202:G:13,2,202,G,13,X,15,20
2:203:G:1,2,203,G,1,X,15,20
2:203:G:2,2,203,G,2,X,15,20
2:203:G:3,2,203,G,3,X,15,20
2:203:G:4,2,203,G,4,X,15,20
2:203:G:5,2,203,G,5,X,15,20
2:203:G:6,2,203,G,6,X,15,20
2:203:G:7,2,203,G,7,X,15,20
2:203:G:8,2,203,G,8,X,15,20
2:203:G:9,2,203,G,9,X,15,20
2:203:G:10,2,203,G,10,X,15,20
2:203:G:11,2,203,G,11,X,15,20
2:203:G:12,2,203,G,12,X,15,20
2:203:G:13,2,203,G,13,X,15,20
2:204:G:1,2,204,G,1,X,15,20
2:204:G:2,2,204,G,2,X,15,20
2:204:G:3,2,204,G,3,X,15,20
2:204:G:4,2,204,G,4,X,15,20
2:204:G:5,2,204,G,5,X,15,20
2:204:G:6,2,204,G,6,X,15,20
2:204:G:7,2,204,G,7,X,15,20
2:204:G:8,2,204,G,8,X,15,20
2:204:G:9,2,204,G,9,X,15,20
2:204:G:10,2,204,G,10,X,15,20
2:204:G:11,2,204,G,11,X,15,20
2:204:G:12,2,204,G,12,X,15,20
2:204:G:13,2,204,G,13,X,15,20
2:205:G:1,2,205,G,1,X,15,20
2:205:G:2,2,205,G,2,X,15,20
2:205:G:3,2,205,G,3,X,15,20
2:205:G:4,2,205,G,4,X,15,20
2:205:G:5,2,205,G,5,X,15,20
2:205:G:6,2,205,G,6,X,15,20
2:205:G:7,2,205,G,7,X,15,20
2:205:G:8,2,205,G,8,X,15,20
2:205:G:9,2,205,G,9,X,15,20
2:205:G:10,2,205,G,10,X,15,20
2:205:G:11,2,205,G,11,X,15,20
2:206:G:1,2,206,G,1,X,14,30
2:206:G:2,2,206,G,2,X,14,30
2:206:G:3,2,206,G,3,X,14,30
2:206:G:4,2,206,G,4,X,14,30
2:206:G:5,2,206,G,5,X,14,30
2:206:G:6,2,206,G,6,X,14,30
2:206:G:7,2,206,G,7,X,14,30
2:206:G:8,2,206,G,8,X,14,30
2:206:G:9,2,206,G,9,X,14,30
2:206:G:10,2,206,G,10,X,14,30
2:206:G:11,2,206,G,11,X,14,30
2:207:G:1,2,207,G,1,X,14,30
2:207:G:2,2,207,G,2,X,14,30
2:207:G:3,2,207,G,3,X,14,30
2:207:G:4,2,207,G,4,X,14,30
2:207:G:5,2,207,G,5,X,14,30
2:207:G:6,2,207,G,6,X,14,30
2:207:G:7,2,207,G,7,X,14,30
2:207:G:8,2,207,G,8,X,14,30
2:207:G:9,2,207,G,9,X,14,30
2:207:G:10,2,207,G,10,X,14,30
2:207:G:11,2,207,G,11,O,14,0
2:208:G:1,2,208,G,1,X,14,30
2:208:G:2,2,208,G,2,X,14,30
2:208:G:3,2,208,G,3,X,14,30
2:208:G:4,2,208,G,4,X,14,30
2:208:G:5,2,208,G,5,X,14,30
2:208:G:6,2,208,G,6,X,14,30
2:208:G:7,2,208,G,7,X,14,30
2:208:G:8,2,208,G,8,X,14,30
2:208:G:9,2,208,G,9,X,14,30
2:208:G:10,2,208,G,10,X,14,30
2:208:G:11,2,208,G,11,X,14,30
2:209:G:1,2,209,G,1,X,12,50
2:209:G:2,2,209,G,2,X,12,50
2:209:G:3,2,209,G,3,X,12,50
2:209:G:4,2,209,G,4,X,12,50
2:209:G:5,2,209,G,5,#,12,0
2:209:G:6,2,209,G,6,#,12,0
2:209:G:7,2,209,G,7,#,12,0
2:209:G:8,2,209,G,8,#,12,0
2:209:G:9,2,209,G,9,#,12,0
2:209:G:10,2,209,G,10,#,12,0
2:209:G:11,2,209,G,11,#,12,0
2:209:G:12,2,209,G,12,#,12,0
2:209:G:13,2,209,G,13,#,12,0
2:209:G:14,2,209,G,14,X,12,50
2:209:G:15,2,209,G,15,X,12,50
2:210:G:1,2,210,G,1,X,12,50
2:210:G:2,2,210,G,2,X,12,50
2:210:G:3,2,210,G,3,X,12,50
2:210:G:4,2,210,G,4,X,12,50
2:210:G:5,2,210,G,5,#,12,0
2:210:G:6,2,210,G,6,#,12,0
2:210:G:7,2,210,G,7,#,12,0
2:210:G:8,2,210,G,8,X,12,50
2:210:G:9,2,210,G,9,X,12,50
2:210:G:10,2,210,G,10,X,12,50
2:210:G:11,2,210,G,11,X,12,50
2:210:G:12,2,210,G,12,X,12,50
2:210:G:13,2,210,G,13,X,12,50
2:210:G:14,2,210,G,14,X,12,50
2:210:G:15,2,210,G,15,X,12,50
2:211:G:1,2,211,G,1,X,12,50
2:211:G:2,2,211,G,2,X,12,50
2:211:G:3,2,211,G,3,X,12,50
2:211:G:4,2,211,G,4,X,12,50
2:211:G:5,2,211,G,5,X,12,50
2:211:G:6,2,211,G,6,X,12,50
2:211:G:7,2,211,G,7,X,12,50
2:211:G:8,2,211,G,8,X,12,50
2:211:G:9,2,211,G,9,X,12,50
2:211:G:10,2,211,G,10,X,12,50
2:211:G:11,2,211,G,11,X,12,50
2:211:G:12,2,211,G,12,X,12,50
2:211:G:13,2,211,G,13,X,12,50
2:211:G:14,2,211,G,14,X,12,50
2:211:G:15,2,211,G,15,X,12,50
2:212:G:1,2,212,G,1,X,12,50
2:212:G:2,2,212,G,2,X,12,50
2:212:G:3,2,212,G,3,X,12,50
2:212:G:4,2,212,G,4,X,12,50
2:212:G:5,2,212,G,5,X,12,50
2:212:G:6,2,212,G,6,#,12,0
2:212:G:7,2,212,G,7,#,12,0
2:212:G:8,2,212,G,8,#,12,0
2:212:G:9,2,212,G,9,#,12,0
2:212:G:10,2,212,G,10,#,12,0
2:212:G:11,2,212,G,11,X,12,50
2:212:G:12,2,212,G,12,X,12,50
2:212:G:13,2,212,G,13,X,12,50
2:212:G:14,2,212,G,14,X,12,50
2:212:G:15,2,212,G,15,X,12,50
2:213:G:1,2,213,G,1,X,12,50
2:213:G:2,2,213,G,2,X,12,50
2:213:G:3,2,213,G,3,X,12,50
2:213:G:4,2,213,G,4,#,12,0
2:213:G:5,2,213,G,5,#,12,0
2:213:G:6,2,213,G,6,#,12,0
2:213:G:7,2,213,G,7,#,12,0
2:213:G:8,2,213,G,8,#,12,0
2:213:G:9,2,213,G,9,#,12,0
2:213:G:10,2,213,G,10,X,12,50
2:213:G:11,2,213,G,11,X,12,50
2:213:G:12,2,213,G,12,X,12,50
2:213:G:13,2,213,G,13,X,12,50
2:213:G:14,2,213,G,14,X,12,50
2:213:G:15,2,213,G,15,X,12,50
2:214:G:1,2,214,G,1,X,14,30
2:214:G:2,2,214,G,2,X,14,30
2:214:G:3,2,214,G,3,X,14,30
2:214:G:4,2,214,G,4,X,14,30
2:214:G:5,2,214,G,5,X,14,30
2:214:G:6,2,214,G,6,X,14,30
2:214:G:7,2,214,G,7,X,14,30
2:214:G:8,2,214,G,8,#,14,0
2:214:G:9,2,214,G,9,X,14,30
2:214:G:10,2,214,G,10,X,14,30
2:214:G:11,2,214,G,11,X,14,30
2:215:G:1,2,215,G,1,X,14,30
2:215:G:2,2,215,G,2,X,14,30
2:215:G:3,2,215,G,3,X,14,30
2:215:G:4,2,215,G,4,X,14,30
2:215:G:5,2,215,G,5,X,14,30
2:215:G:6,2,215,G,6,X,14,30
2:215:G:7,2,215,G,7,X,14,30
2:215:G:8,2,215,G,8,X,14,30
2:215:G:9,2,215,G,9,X,14,30
2:215:G:10,2,215,G,10,X,14,30
2:215:G:11,2,215,G,11,X,14,30
2:216:G:1,2,216,G,1,X,14,30
2:216:G:2,2,216,G,2,X,14,30
2:216:G:3,2,216,G,3,X,14,30
2:216:G:4,2,216,G,4,X,14,30
2:216:G:5,2,216,G,5,X,14,30
2:216:G:6,2,216,G,6,X,14,30
2:216:G:7,2,216,G,7,#,14,0
2:216:G:8,2,216,G,8,#,14,0
2:216:G:9,2,216,G,9,X,14,30
2:216:G:10,2,216,G,10,X,14,30
2:216:G:11,2,216,G,11,X,14,30
2:217:G:1,2,217,G,1,X,15,20
2:217:G:2,2,217,G,2,X,15,20
2:217:G:3,2,217,G,3,X,15,20
2:217:G:4,2,217,G,4,X,15,20
2:217:G:5,2,217,G,5,X,15,20
2:217:G:6,2,217,G,6,X,15,20
2:217:G:7,2,217,G,7,X,15,20
2:217:G:8,2,217,G,8,X,15,20
2:217:G:9,2,217,G,9,X,15,20
2:217:G:10,2,217,G,10,X,15,20
2:218:G:1,2,218,G,1,X,15,20
2:218:G:2,2,218,G,2,X,15,20
2:218:G:3,2,218,G,3,X,15,20
2:218:G:4,2,218,G,4,X,15,20
2:218:G:5,2,218,G,5,X,15,20
2:218:G:6,2,218,G,6,X,15,20
2:218:G:7,2,218,G,7,X,15,20
2:218:G:8,2,218,G,8,X,15,20
2:218:G:9,2,218,G,9,X,15,20
2:218:G:10,2,218,G,10,X,15,20
2:219:G:1,2,219,G,1,O,15,0
2:219:G:2,2,219,G,2,X,15,20
2:219:G:3,2,219,G,3,X,15,20
2:219:G:4,2,219,G,4,X,15,20
2:219:G:5,2,219,G,5,X,15,20
2:219:G:6,2,219,G,6,X,15,20
2:219:G:7,2,219,G,7,X,15,20
2:219:G:8,2,219,G,8,X,15,20
2:219:G:9,2,219,G,9,X,15,20
2:219:G:10,2,219,G,10,X,15,20
2:220:G:1,2,220,G,1,X,15,20
2:220:G:2,2,220,G,2,X,15,20
2:220:G:3,2,220,G,3,#,15,0
2:220:G:4,2,220,G,4,#,15,0
2:220:G:5,2,220,G,5,#,15,0
2:220:G:6,2,220,G,6,#,15,0
2:220:G:7,2,220,G,7,#,15,0
2:220:G:8,2,220,G,8,X,15,20
2:220:G:9,2,220,G,9,X,15,20
2:220:G:10,2,220,G,10,X,15,20
2:220:G:11,2,220,G,11,X,15,20
2:221:G:1,2,221,G,1,X,15,20
2:221:G:2,2,221,G,2,X,15,20
2:221:G:3,2,221,G,3,X,15,20
2:221:G:4,2,221,G,4,X,15,20
2:221:G:5,2,221,G,5,X,15,20
2:221:G:6,2,221,G,6,X,15,20
2:221:G:7,2,221,G,7,X,15,20
2:221:G:8,2,221,G,8,X,15,20
2:221:G:9,2,221,G,9,X,15,20
2:221:G:10,2,221,G,10,X,15,20
2:221:G:11,2,221,G,11,X,15,20
2:221:G:12,2,221,G,12,X,15,20
2:221:G:13,2,221,G,13,X,15,20
2:221:G:14,2,221,G,14,X,15,20
2:222:G:1,2,222,G,1,X,15,20
2:222:G:2,2,222,G,2,X,15,20
2:222:G:3,2,222,G,3,X,15,20
2:222:G:4,2,222,G,4,X,15,20
2:222:G:5,2,222,G,5,X,15,20
2:222:G:6,2,222,G,6,X,15,20
2:222:G:7,2,222,G,7,X,15,20
2:222:G:8,2,222,G,8,X,15,20
2:222:G:9,2,222,G,9,X,15,20
2:222:G:10,2,222,G,10,X,15,20
2:222:G:11,2,222,G,11,X,15,20
2:223:G:1,2,223,G,1,X,15,20
2:223:G:2,2,223,G,2,X,15,20
2:223:G:3,2,223,G,3,X,15,20
2:223:G:4,2,223,G,4,#,15,0
2:223:G:5,2,223,G,5,#,15,0
2:223:G:6,2,223,G,6,#,15,0
2:223:G:7,2,223,G,7,X,15,20
2:223:G:8,2,223,G,8,X,15,20
2:223:G:9,2,223,G,9,X,15,20
2:223:G:10,2,223,G,10,X,15,20
2:224:G:1,2,224,G,1,X,15,20
2:224:G:2,2,224,G,2,X,15,20
2:224:G:3,2,224,G,3,X,15,20
2:224:G:4,2,224,G,4,X,15,20
2:224:G:5,2,224,G,5,X,15,20
2:224:G:6,2,224,G,6,X,15,20
2:224:G:7,2,224,G,7,X,15,20
2:224:G:8,2,224,G,8,X,15,20
2:224:G:9,2,224,G,9,X,15,20
2:224:G:10,2,224,G,10,X,15,20
2:225:G:1,2,225,G,1,X,15,20
2:225:G:2,2,225,G,2,X,15,20
2:225:G:3,2,225,G,3,X,15,20
2:225:G:4,2,225,G,4,X,15,20
2:225:G:5,2,225,G,5,X,15,20
2:225:G:6,2,225,G,6,X,15,20
2:225:G:7,2,225,G,7,X,15,20
2:225:G:8,2,225,G,8,X,15,20
2:225:G:9,2,225,G,9,X,15,20
2:225:G:10,2,225,G,10,X,15,20
2:226:G:1,2,226,G,1,X,14,30
2:226:G:2,2,226,G,2,X,14,30
2:226:G:3,2,226,G,3,X,14,30
2:226:G:4,2,226,G,4,X,14,30
2:226:G:5,2,226,G,5,X,14,30
2:226:G:6,2,226,G,6,X,14,30
2:226:G:7,2,226,G,7,#,14,0
2:226:G:8,2,226,G,8,X,14,30
2:226:G:9,2,226,G,9,X,14,30
2:226:G:10,2,226,G,10,X,14,30
2:226:G:11,2,226,G,11,X,14,30
2:227:G:1,2,227,G,1,X,14,30
2:227:G:2,2,227,G,2,X,14,30
2:227:G:3,2,227,G,3,X,14,30
2:227:G:4,2,227,G,4,X,14,30
2:227:G:5,2,227,G,5,X,14,30
2:227:G:6,2,227,G,6,X,14,30
2:227:G:7,2,227,G,7,X,14,30
2:227:G:8,2,227,G,8,X,14,30
2:227:G:9,2,227,G,9,X,14,30
2:227:G:10,2,227,G,10,X,14,30
2:227:G:11,2,227,G,11,X,14,30
2:228:G:1,2,228,G,1,X,14,30
2:228:G:2,2,228,G,2,X,14,30
2:228:G:3,2,228,G,3,X,14,30
2:228:G:4,2,228,G,4,X,14,30
2:228:G:5,2,228,G,5,X,14,30
2:228:G:6,2,228,G,6,X,14,30
2:228:G:7,2,228,G,7,X,14,30
2:228:G:8,2,228,G,8,X,14,30
2:228:G:9,2,228,G,9,X,14,30
2:228:G:10,2,228,G,10,X,14,30
2:228:G:11,2,228,G,11,X,14,30
2:229:G:1,2,229,G,1,X,12,50
2:229:G:2,2,229,G,2,X,12,50
2:229:G:3,2,229,G,3,#,12,0
2:229:G:4,2,229,G,4,#,12,0
2:229:G:5,2,229,G,5,#,12,0
2:229:G:6,2,229,G,6,#,12,0
2:229:G:7,2,229,G,7,#,12,0
2:229:G:8,2,229,G,8,#,12,0
2:229:G:9,2,229,G,9,#,12,0
2:229:G:10,2,229,G,10,#,12,0
2:229:G:11,2,229,G,11,#,12,0
2:229:G:12,2,229,G,12,#,12,0
2:229:G:13,2,229,G,13,#,12,0
2:229:G:14,2,229,G,14,X,12,50
2:229:G:15,2,229,G,15,X,12,50
2:230:G:1,2,230,G,1,X,12,50
2:230:G:2,2,230,G,2,X,12,50
2:230:G:3,2,230,G,3,#,12,0
2:230:G:4,2,230,G,4,#,12,0
2:230:G:5,2,230,G,5,#,12,0
2:230:G:6,2,230,G,6,#,12,0
2:230:G:7,2,230,G,7,#,12,0
2:230:G:8,2,230,G,8,#,12,0
2:230:G:9,2,230,G,9,#,12,0
2:230:G:10,2,230,G,10,#,12,0
2:230:G:11,2,230,G,11,#,12,0
2:230:G:12,2,230,G,12,X,12,50
2:230:G:13,2,230,G,13,X,12,50
2:230:G:14,2,230,G,14,X,12,50
2:230:G:15,2,230,G,15,X,12,50
2:231:G:1,2,231,G,1,X,12,50
2:231:G:2,2,231,G,2,X,12,50
2:231:G:3,2,231,G,3,X,12,50
2:231:G:4,2,231,G,4,X,12,50
2:231:G:5,2,231,G,5,X,12,50
2:231:G:6,2,231,G,6,X,12,50
2:231:G:7,2,231,G,7,X,12,50
2:231:G:8,2,231,G,8,X,12,50
2:231:G:9,2,231,G,9,X,12,50
2:231:G:10,2,231,G,10,X,12,50
2:231:G:11,2,231,G,11,X,12,50
2:231:G:12,2,231,G,12,X,12,50
2:231:G:13,2,231,G,13,X,12,50
2:231:G:14,2,231,G,14,X,12,50
2:231:G:15,2,231,G,15,X,12,50
2:232:G:1,2,232,G,1,X,12,50
2:232:G:2,2,232,G,2,X,12,50
2:232:G:3,2,232,G,3,X,12,50
2:232:G:4,2,232,G,4,X,12,50
2:232:G:5,2,232,G,5,X,12,50
2:232:G:6,2,232,G,6,X,12,50
2:232:G:7,2,232,G,7,#,12,0
2:232:G:8,2,232,G,8,#,12,0
2:232:G:9,2,232,G,9,#,12,0
2:232:G:10,2,232,G,10,#,12,0
2:232:G:11,2,232,G,11,#,12,0
2:232:G:12,2,232,G,12,#,12,0
2:232:G:13,2,232,G,13,#,12,0
2:232:G:14,2,232,G,14,X,12,50
2:232:G:15,2,232,G,15,X,12,50
2:233:G:1,2,233,G,1,X,12,50
2:233:G:2,2,233,G,2,X,12,50
2:233:G:3,2,233,G,3,X,12,50
2:233:G:4,2,233,G,4,#,12,0
2:233:G:5,2,233,G,5,#,12,0
2:233:G:6,2,233,G,6,X,12,50
2:233:G:7,2,233,G,7,X,12,50
2:233:G:8,2,233,G,8,X,12,50
2:233:G:9,2,233,G,9,X,12,50
2:233:G:10,2,233,G,10,X,12,50
2:233:G:11,2,233,G,11,X,12,50
2:233:G:12,2,233,G,12,X,12,50
2:233:G:13,2,233,G,13,X,12,50
2:233:G:14,2,233,G,14,#,12,0
2:233:G:15,2,233,G,15,#,12,0
2:234:G:1,2,234,G,1,X,14,30
2:234:G:2,2,234,G,2,X,14,30
2:234:G:3,2,234,G,3,X,14,30
2:234:G:4,2,234,G,4,X,14,30
2:234:G:5,2,234,G,5,#,14,0
2:234:G:6,2,234,G,6,#,14,0
2:234:G:7,2,234,G,7,#,14,0
2:234:G:8,2,234,G,8,#,14,0
2:234:G:9,2,234,G,9,#,14,0
2:234:G:10,2,234,G,10,X,14,30
2:234:G:11,2,234,G,11,X,14,30
2:235:G:1,2,235,G,1,X,14,30
2:235:G:2,2,235,G,2,X,14,30
2:235:G:3,2,235,G,3,X,14,30
2:235:G:4,2,235,G,4,X,14,30
2:235:G:5,2,235,G,5,X,14,30
2:235:G:6,2,235,G,6,X,14,30
2:235:G:7,2,235,G,7,X,14,30
2:235:G:8,2,235,G,8,X,14,30
2:235:G:9,2,235,G,9,X,14,30
2:235:G:10,2,235,G,10,X,14,30
2:235:G:11,2,235,G,11,X,14,30
2:236:G:1,2,236,G,1,X,14,30
2:236:G:2,2,236,G,2,X,14,30
2:236:G:3,2,236,G,3,X,14,30
2:236:G:4,2,236,G,4,X,14,30
2:236:G:5,2,236,G,5,X,14,30
2:236:G:6,2,236,G,6,X,14,30
2:236:G:7,2,236,G,7,X,14,30
2:236:G:8,2,236,G,8,X,14,30
2:236:G:9,2,236,G,9,X,14,30
2:236:G:10,2,236,G,10,X,14,30
2:236:G:11,2,236,G,11,X,14,30
2:237:G:1,2,237,G,1,X,15,20
2:237:G:2,2,237,G,2,X,15,20
2:237:G:3,2,237,G,3,X,15,20
2:237:G:4,2,237,G,4,X,15,20
2:237:G:5,2,237,G,5,X,15,20
2:237:G:6,2,237,G,6,X,15,20
2:237:G:7,2,237,G,7,X,15,20
2:237:G:8,2,237,G,8,X,15,20
2:237:G:9,2,237,G,9,X,15,20
2:237:G:10,2,237,G,10,X,15,20
2:237:G:11,2,237,G,11,X,15,20
2:237:G:12,2,237,G,12,X,15,20
2:237:G:13,2,237,G,13,X,15,20
2:238:G:1,2,238,G,1,X,15,20
2:238:G:2,2,238,G,2,X,15,20
2:238:G:3,2,238,G,3,X,15,20
2:238:G:4,2,238,G,4,X,15,20
2:238:G:5,2,238,G,5,X,15,20
2:238:G:6,2,238,G,6,X,15,20
2:238:G:7,2,238,G,7,X,15,20
