LS,Price Level,Level,Section,Row,Seat,X,Y
2:201:E:8,15,2,201,E,8,1980,781.5
2:201:E:9,15,2,201,E,9,1980,774
2:201:E:10,15,2,201,E,10,1980,766.5
2:201:E:11,15,2,201,E,11,1980,759
2:201:E:12,15,2,201,E,12,1980,751.5
2:201:E:13,15,2,201,E,13,1980,744
2:201:E:14,15,2,201,E,14,1980,736.5
2:201:F:1,15,2,201,F,1,1990,834
2:201:F:2,15,2,201,F,2,1990,826.5
2:201:F:3,15,2,201,F,3,1990,819
2:201:F:4,15,2,201,F,4,1990,811.5
2:201:F:5,15,2,201,F,5,1990,804
2:201:F:6,15,2,201,F,6,1990,796.5
2:201:F:7,15,2,201,F,7,1990,789
2:201:F:8,15,2,201,F,8,1990,781.5
2:201:F:9,15,2,201,F,9,1990,774
2:201:F:10,15,2,201,F,10,1990,766.5
2:201:F:11,15,2,201,F,11,1990,759
2:201:F:12,15,2,201,F,12,1990,751.5
2:201:F:13,15,2,201,F,13,1990,744
2:201:F:14,15,2,201,F,14,1990,736.5
2:201:G:1,15,2,201,G,1,2000,834
2:201:G:2,15,2,201,G,2,2000,826.5
2:201:G:3,15,2,201,G,3,2000,819
2:201:G:4,15,2,201,G,4,2000,811.5
2:201:G:5,15,2,201,G,5,2000,804
2:201:G:6,15,2,201,G,6,2000,796.5
2:201:G:7,15,2,201,G,7,2000,789
2:201:G:8,15,2,201,G,8,2000,781.5
2:201:G:9,15,2,201,G,9,2000,774
2:201:G:10,15,2,201,G,10,2000,766.5
2:201:G:11,15,2,201,G,11,2000,759
2:201:G:12,15,2,201,G,12,2000,751.5
2:201:G:13,15,2,201,G,13,2000,744
2:201:G:14,15,2,201,G,14,2000,736.5
2:201:G:15,15,2,201,G,15,2000,729
2:201:G:16,15,2,201,G,16,2000,721.5
2:201:G:17,15,2,201,G,17,2000,714
2:202:A:1,15,2,202,A,1,1940,700
2:202:A:2,15,2,202,A,2,1940,692.5
2:202:A:3,15,2,202,A,3,1940,685
2:202:A:4,15,2,202,A,4,1940,677.5
2:202:A:5,15,2,202,A,5,1940,670
2:202:A:6,15,2,202,A,6,1940,662.5
2:202:B:1,15,2,202,B,1,1950,700
2:202:B:2,15,2,202,B,2,1950,692.5
2:202:B:3,15,2,202,B,3,1950,685
2:202:B:4,15,2,202,B,4,1950,677.5
2:202:B:5,15,2,202,B,5,1950,670
2:202:B:6,15,2,202,B,6,1950,662.5
2:202:B:7,15,2,202,B,7,1950,655
2:202:B:8,15,2,202,B,8,1950,647.5
2:202:B:9,15,2,202,B,9,1950,640
2:202:B:10,15,2,202,B,10,1950,632.5
2:202:C:1,15,2,202,C,1,1960,700
2:202:C:2,15,2,202,C,2,1960,692.5
2:202:C:3,15,2,202,C,3,1960,685
2:202:C:4,15,2,202,C,4,1960,677.5
2:202:C:5,15,2,202,C,5,1960,670
2:202:C:6,15,2,202,C,6,1960,662.5
2:202:C:7,15,2,202,C,7,1960,655
2:202:C:8,15,2,202,C,8,1960,647.5
2:202:C:9,15,2,202,C,9,1960,640
2:202:C:10,15,2,202,C,10,1960,632.5
2:202:D:1,15,2,202,D,1,1970,700
2:202:D:2,15,2,202,D,2,1970,692.5
2:202:D:3,15,2,202,D,3,1970,685
2:202:D:4,15,2,202,D,4,1970,677.5
2:202:D:5,15,2,202,D,5,1970,670
2:202:D:6,15,2,202,D,6,1970,662.5
2:202:D:7,15,2,202,D,7,1970,655
2:202:D:8,15,2,202,D,8,1970,647.5
2:202:D:9,15,2,202,D,9,1970,640
2:202:D:10,15,2,202,D,10,1970,632.5
2:202:E:1,15,2,202,E,1,1980,700
2:202:E:2,15,2,202,E,2,1980,692.5
2:202:E:3,15,2,202,E,3,1980,685
2:202:E:4,15,2,202,E,4,1980,677.5
2:202:E:5,15,2,202,E,5,1980,670
2:202:E:6,15,2,202,E,6,1980,662.5
2:202:E:7,15,2,202,E,7,1980,655
2:202:E:8,15,2,202,E,8,1980,647.5
2:202:E:9,15,2,202,E,9,1980,640
2:202:E:10,15,2,202,E,10,1980,632.5
2:202:E:11,15,2,202,E,11,1980,625
2:202:F:1,15,2,202,F,1,1990,700
2:202:F:2,15,2,202,F,2,1990,692.5
2:202:F:3,15,2,202,F,3,1990,685
2:202:F:4,15,2,202,F,4,1990,677.5
2:202:F:5,15,2,202,F,5,1990,670
2:202:F:6,15,2,202,F,6,1990,662.5
2:202:F:7,15,2,202,F,7,1990,655
2:202:F:8,15,2,202,F,8,1990,647.5
2:202:F:9,15,2,202,F,9,1990,640
2:202:F:10,15,2,202,F,10,1990,632.5
2:202:F:11,15,2,202,F,11,1990,625
2:202:G:1,15,2,202,G,1,2000,700
2:202:G:2,15,2,202,G,2,2000,692.5
2:202:G:3,15,2,202,G,3,2000,685
2:202:G:4,15,2,202,G,4,2000,677.5
2:202:G:5,15,2,202,G,5,2000,670
2:202:G:6,15,2,202,G,6,2000,662.5
2:202:G:7,15,2,202,G,7,2000,655
2:202:G:8,15,2,202,G,8,2000,647.5
2:202:G:9,15,2,202,G,9,2000,640
2:202:G:10,15,2,202,G,10,2000,632.5
2:202:G:11,15,2,202,G,11,2000,625
2:202:G:12,15,2,202,G,12,2000,617.5
2:202:G:13,15,2,202,G,13,2000,610
2:203:E:1,15,2,203,E,1,1984,605
2:203:E:2,15,2,203,E,2,1979.5,596
2:203:E:3,15,2,203,E,3,1975,587
2:203:E:4,15,2,203,E,4,1970.5,578
2:203:E:5,15,2,203,E,5,1966,569
2:203:E:6,15,2,203,E,6,1961.5,560
2:203:E:7,15,2,203,E,7,1957,551
2:203:E:8,15,2,203,E,8,1952.5,542
2:203:E:9,15,2,203,E,9,1948,533
2:203:E:10,15,2,203,E,10,1943.5,524
2:203:F:1,15,2,203,F,1,1992,601
2:203:F:2,15,2,203,F,2,1987.5,592
2:203:F:3,15,2,203,F,3,1983,583
2:203:F:4,15,2,203,F,4,1978.5,574
2:203:F:5,15,2,203,F,5,1974,565
2:203:F:6,15,2,203,F,6,1969.5,556
2:203:F:7,15,2,203,F,7,1965,547
2:203:F:8,15,2,203,F,8,1960.5,538
2:203:F:9,15,2,203,F,9,1956,529
2:203:F:10,15,2,203,F,10,1951.5,520
2:203:G:1,15,2,203,G,1,2000,597
2:203:G:2,15,2,203,G,2,1995.5,588
2:203:G:3,15,2,203,G,3,1991,579
2:203:G:4,15,2,203,G,4,1986.5,570
2:203:G:5,15,2,203,G,5,1982,561
2:203:G:6,15,2,203,G,6,1977.5,552
2:203:G:7,15,2,203,G,7,1973,543
2:203:G:8,15,2,203,G,8,1968.5,534
2:203:G:9,15,2,203,G,9,1964,525
2:203:G:10,15,2,203,G,10,1959.5,516
2:203:G:11,15,2,203,G,11,1955,507
2:203:G:12,15,2,203,G,12,1950.5,498
2:203:G:13,15,2,203,G,13,1946,489
2:204:A:1,15,2,204,A,1,1883.5,511
2:204:A:2,15,2,204,A,2,1878.5,504.2
2:204:A:3,15,2,204,A,3,1873.5,497.4
2:204:A:4,15,2,204,A,4,1868.5,490.6
2:204:A:5,15,2,204,A,5,1863.5,483.8
2:204:A:6,15,2,204,A,6,1858.5,477
2:204:B:1,15,2,204,B,1,1893.5,506
2:204:B:2,15,2,204,B,2,1888.5,499.2
2:204:B:3,15,2,204,B,3,1883.5,492.4
2:204:B:4,15,2,204,B,4,1878.5,485.6
2:204:B:5,15,2,204,B,5,1873.5,478.8
2:204:B:6,15,2,204,B,6,1868.5,472
2:204:B:7,15,2,204,B,7,1863.5,465.2
2:204:B:8,15,2,204,B,8,1858.5,458.4
2:204:B:9,15,2,204,B,9,1853.5,451.6
2:204:C:1,15,2,204,C,1,1903.5,501
2:204:C:2,15,2,204,C,2,1898.5,494.2
2:204:C:3,15,2,204,C,3,1893.5,487.4
2:204:C:4,15,2,204,C,4,1888.5,480.6
2:204:C:5,15,2,204,C,5,1883.5,473.8
2:204:C:6,15,2,204,C,6,1878.5,467
2:204:C:7,15,2,204,C,7,1873.5,460.2
2:204:C:8,15,2,204,C,8,1868.5,453.4
2:204:C:9,15,2,204,C,9,1863.5,446.6
2:204:D:1,15,2,204,D,1,1913.5,496
2:204:D:2,15,2,204,D,2,1908.5,489.2
2:204:D:3,15,2,204,D,3,1903.5,482.4
2:204:D:4,15,2,204,D,4,1898.5,475.6
2:204:D:5,15,2,204,D,5,1893.5,468.8
2:204:D:6,15,2,204,D,6,1888.5,462
2:204:D:7,15,2,204,D,7,1883.5,455.2
2:204:D:8,15,2,204,D,8,1878.5,448.4
2:204:D:9,15,2,204,D,9,1873.5,441.6
2:204:D:10,15,2,204,D,10,1868.5,434.8
2:204:E:1,15,2,204,E,1,1923.5,491
2:204:E:2,15,2,204,E,2,1918.5,484.2
2:204:E:3,15,2,204,E,3,1913.5,477.4
2:204:E:4,15,2,204,E,4,1908.5,470.6
2:204:E:5,15,2,204,E,5,1903.5,463.8
2:204:E:6,15,2,204,E,6,1898.5,457
2:204:E:7,15,2,204,E,7,1893.5,450.2
2:204:E:8,15,2,204,E,8,1888.5,443.4
2:204:E:9,15,2,204,E,9,1883.5,436.6
2:204:E:10,15,2,204,E,10,1878.5,429.8
2:204:F:1,15,2,204,F,1,1933.5,486
2:204:F:2,15,2,204,F,2,1928.5,479.2
2:204:F:3,15,2,204,F,3,1923.5,472.4
2:204:F:4,15,2,204,F,4,1918.5,465.6
2:204:F:5,15,2,204,F,5,1913.5,458.8
2:204:F:6,15,2,204,F,6,1908.5,452
2:204:F:7,15,2,204,F,7,1903.5,445.2
2:204:F:8,15,2,204,F,8,1898.5,438.4
2:204:F:9,15,2,204,F,9,1893.5,431.6
2:204:F:10,15,2,204,F,10,1888.5,424.8
2:204:G:1,15,2,204,G,1,1943.5,481
2:204:G:2,15,2,204,G,2,1938.5,474.2
2:204:G:3,15,2,204,G,3,1933.5,467.4
2:204:G:4,15,2,204,G,4,1928.5,460.6
2:204:G:5,15,2,204,G,5,1923.5,453.8
2:204:G:6,15,2,204,G,6,1918.5,447
2:204:G:7,15,2,204,G,7,1913.5,440.2
2:204:G:8,15,2,204,G,8,1908.5,433.4
2:204:G:9,15,2,204,G,9,1903.5,426.6
2:204:G:10,15,2,204,G,10,1898.5,419.8
2:204:G:11,15,2,204,G,11,1893.5,413
2:204:G:12,15,2,204,G,12,1888.5,406.2
2:204:G:13,15,2,204,G,13,1883.5,399.4
2:205:E:1,15,2,205,E,1,1853,390
2:205:E:2,15,2,205,E,2,1846.7,383.1
2:205:E:3,15,2,205,E,3,1840.4,376.2
2:205:E:4,15,2,205,E,4,1834.1,369.3
2:205:E:5,15,2,205,E,5,1827.8,362.4
2:205:E:6,15,2,205,E,6,1821.5,355.5
2:205:E:7,15,2,205,E,7,1815.2,348.6
2:205:E:8,15,2,205,E,8,1808.9,341.7
2:205:E:9,15,2,205,E,9,1802.6,334.8
2:205:E:10,15,2,205,E,10,1796.3,327.9
2:205:F:1,15,2,205,F,1,1864,382
2:205:F:2,15,2,205,F,2,1857.7,375.1
2:205:F:3,15,2,205,F,3,1851.4,368.2
2:205:F:4,15,2,205,F,4,1845.1,361.3
2:205:F:5,15,2,205,F,5,1838.8,354.4
2:205:F:6,15,2,205,F,6,1832.5,347.5
2:205:F:7,15,2,205,F,7,1826.2,340.6
2:205:F:8,15,2,205,F,8,1819.9,333.7
2:205:F:9,15,2,205,F,9,1813.6,326.8
2:205:F:10,15,2,205,F,10,1807.3,319.9
2:205:G:1,15,2,205,G,1,1875,374
2:205:G:2,15,2,205,G,2,1868.7,367.1
2:205:G:3,15,2,205,G,3,1862.4,360.2
2:205:G:4,15,2,205,G,4,1856.1,353.3
2:205:G:5,15,2,205,G,5,1849.8,346.4
2:205:G:6,15,2,205,G,6,1843.5,339.5
2:205:G:7,15,2,205,G,7,1837.2,332.6
2:205:G:8,15,2,205,G,8,1830.9,325.7
2:205:G:9,15,2,205,G,9,1824.6,318.8
2:205:G:10,15,2,205,G,10,1818.3,311.9
2:205:G:11,15,2,205,G,11,1812,305
2:206:A:1,14,2,206,A,1,1698,315
2:206:A:2,14,2,206,A,2,1705,320
2:206:A:3,14,2,206,A,3,1712,325
2:206:A:4,14,2,206,A,4,1719,330
2:206:A:5,14,2,206,A,5,1726,335
2:206:A:6,14,2,206,A,6,1733,340
2:206:B:1,14,2,206,B,1,1702,304
2:206:B:2,14,2,206,B,2,1709,309
2:206:B:3,14,2,206,B,3,1716,314
2:206:B:4,14,2,206,B,4,1723,319
2:206:B:5,14,2,206,B,5,1730,324
2:206:B:6,14,2,206,B,6,1737,329
2:206:B:7,14,2,206,B,7,1744,334
2:206:B:8,14,2,206,B,8,1751,339
2:206:B:9,14,2,206,B,9,1758,344
2:206:C:1,14,2,206,C,1,1706,293
2:206:C:2,14,2,206,C,2,1713,298
2:206:C:3,14,2,206,C,3,1720,303
2:206:C:4,14,2,206,C,4,1727,308
2:206:C:5,14,2,206,C,5,1734,313
2:206:C:6,14,2,206,C,6,1741,318
2:206:C:7,14,2,206,C,7,1748,323
2:206:C:8,14,2,206,C,8,1755,328
2:206:C:9,14,2,206,C,9,1762,333
2:206:D:1,14,2,206,D,1,1710,282
2:206:D:2,14,2,206,D,2,1717,287
2:206:D:3,14,2,206,D,3,1724,292
2:206:D:4,14,2,206,D,4,1731,297
2:206:D:5,14,2,206,D,5,1738,302
2:206:D:6,14,2,206,D,6,1745,307
2:206:D:7,14,2,206,D,7,1752,312
2:206:D:8,14,2,206,D,8,1759,317
2:206:D:9,14,2,206,D,9,1766,322
2:206:D:10,14,2,206,D,10,1773,327
2:206:E:1,14,2,206,E,1,1714,271
2:206:E:2,14,2,206,E,2,1721,276
2:206:E:3,14,2,206,E,3,1728,281
2:206:E:4,14,2,206,E,4,1735,286
2:206:E:5,14,2,206,E,5,1742,291
2:206:E:6,14,2,206,E,6,1749,296
2:206:E:7,14,2,206,E,7,1756,301
2:206:E:8,14,2,206,E,8,1763,306
2:206:E:9,14,2,206,E,9,1770,311
2:206:E:10,14,2,206,E,10,1777,316
2:206:F:1,14,2,206,F,1,1718,260
2:206:F:2,14,2,206,F,2,1725,265
2:206:F:3,14,2,206,F,3,1732,270
2:206:F:4,14,2,206,F,4,1739,275
2:206:F:5,14,2,206,F,5,1746,280
2:206:F:6,14,2,206,F,6,1753,285
2:206:F:7,14,2,206,F,7,1760,290
2:206:F:8,14,2,206,F,8,1767,295
2:206:F:9,14,2,206,F,9,1774,300
2:206:F:10,14,2,206,F,10,1781,305
2:206:G:1,14,2,206,G,1,1722,249
2:206:G:2,14,2,206,G,2,1729,254
2:206:G:3,14,2,206,G,3,1736,259
2:206:G:4,14,2,206,G,4,1743,264
2:206:G:5,14,2,206,G,5,1750,269
2:206:G:6,14,2,206,G,6,1757,274
2:206:G:7,14,2,206,G,7,1764,279
2:206:G:8,14,2,206,G,8,1771,284
2:206:G:9,14,2,206,G,9,1778,289
2:206:G:10,14,2,206,G,10,1785,294
2:206:G:11,14,2,206,G,11,1792,299
2:206:H:1,14,2,206,H,1,1726,238
2:206:H:2,14,2,206,H,2,1733,243
2:206:H:3,14,2,206,H,3,1740,248
2:206:H:4,14,2,206,H,4,1747,253
2:206:H:5,14,2,206,H,5,1754,258
2:206:H:6,14,2,206,H,6,1761,263
2:206:H:7,14,2,206,H,7,1768,268
2:206:H:8,14,2,206,H,8,1775,273
2:206:H:9,14,2,206,H,9,1782,278
2:206:H:10,14,2,206,H,10,1789,283
2:206:H:11,14,2,206,H,11,1796,288
2:206:J:1,14,2,206,J,1,1730,227
2:206:J:2,14,2,206,J,2,1737,232
2:206:J:3,14,2,206,J,3,1744,237
2:206:J:4,14,2,206,J,4,1751,242
2:206:J:5,14,2,206,J,5,1758,247
2:206:J:6,14,2,206,J,6,1765,252
2:206:J:7,14,2,206,J,7,1772,257
2:206:J:8,14,2,206,J,8,1779,262
2:206:J:9,14,2,206,J,9,1786,267
2:206:J:10,14,2,206,J,10,1793,272
2:206:J:11,14,2,206,J,11,1800,277
2:206:J:12,14,2,206,J,12,1807,282
2:206:K:1,14,2,206,K,1,1734,216
2:206:K:2,14,2,206,K,2,1741,221
2:206:K:3,14,2,206,K,3,1748,226
2:206:K:4,14,2,206,K,4,1755,231
2:206:K:5,14,2,206,K,5,1762,236
2:206:K:6,14,2,206,K,6,1769,241
2:206:K:7,14,2,206,K,7,1776,246
2:206:K:8,14,2,206,K,8,1783,251
2:206:K:9,14,2,206,K,9,1790,256
2:206:K:10,14,2,206,K,10,1797,261
2:206:K:11,14,2,206,K,11,1804,266
2:206:K:12,14,2,206,K,12,1811,271
2:206:L:1,14,2,206,L,1,1738,205
2:206:L:2,14,2,206,L,2,1745,210
2:206:L:3,14,2,206,L,3,1752,215
2:206:L:4,14,2,206,L,4,1759,220
2:206:L:5,14,2,206,L,5,1766,225
2:206:L:6,14,2,206,L,6,1773,230
2:206:L:7,14,2,206,L,7,1780,235
2:206:L:8,14,2,206,L,8,1787,240
2:206:L:9,14,2,206,L,9,1794,245
2:206:L:10,14,2,206,L,10,1801,250
2:206:L:11,14,2,206,L,11,1808,255
2:206:L:12,14,2,206,L,12,1815,260
2:206:M:1,14,2,206,M,1,1742,194
2:206:M:2,14,2,206,M,2,1749,199
2:206:M:3,14,2,206,M,3,1756,204
2:206:M:4,14,2,206,M,4,1763,209
2:206:M:5,14,2,206,M,5,1770,214
2:206:M:6,14,2,206,M,6,1777,219
2:206:M:7,14,2,206,M,7,1784,224
2:206:M:8,14,2,206,M,8,1791,229
2:206:M:9,14,2,206,M,9,1798,234
2:206:M:10,14,2,206,M,10,1805,239
2:206:M:11,14,2,206,M,11,1812,244
2:206:M:12,14,2,206,M,12,1819,249
2:206:M:13,14,2,206,M,13,1826,254
2:206:N:1,14,2,206,N,1,1746,183
2:206:N:2,14,2,206,N,2,1753,188
2:206:N:3,14,2,206,N,3,1760,193
2:206:N:4,14,2,206,N,4,1767,198
2:206:N:5,14,2,206,N,5,1774,203
2:206:N:6,14,2,206,N,6,1781,208
2:206:N:7,14,2,206,N,7,1788,213
2:206:N:8,14,2,206,N,8,1795,218
2:206:N:9,14,2,206,N,9,1802,223
2:206:N:10,14,2,206,N,10,1809,228
2:206:N:11,14,2,206,N,11,1816,233
2:206:N:12,14,2,206,N,12,1823,238
2:206:N:13,14,2,206,N,13,1830,243
2:206:N:14,14,2,206,N,14,1837,248
2:206:N:15,14,2,206,N,15,1844,253
2:207:E:1,14,2,207,E,1,1606,214
2:207:E:2,14,2,207,E,2,1614,217
2:207:E:3,14,2,207,E,3,1622,220
2:207:E:4,14,2,207,E,4,1630,223
2:207:E:5,14,2,207,E,5,1638,226
2:207:E:6,14,2,207,E,6,1646,229
2:207:E:7,14,2,207,E,7,1654,232
2:207:E:8,14,2,207,E,8,1662,235
2:207:E:9,14,2,207,E,9,1670,238
2:207:E:10,14,2,207,E,10,1678,241
2:207:F:1,14,2,207,F,1,1608,204
2:207:F:2,14,2,207,F,2,1616,207
2:207:F:3,14,2,207,F,3,1624,210
2:207:F:4,14,2,207,F,4,1632,213
2:207:F:5,14,2,207,F,5,1640,216
2:207:F:6,14,2,207,F,6,1648,219
2:207:F:7,14,2,207,F,7,1656,222
2:207:F:8,14,2,207,F,8,1664,225
2:207:F:9,14,2,207,F,9,1672,228
2:207:F:10,14,2,207,F,10,1680,231
2:207:G:1,14,2,207,G,1,1610,194
2:207:G:2,14,2,207,G,2,1618,197
2:207:G:3,14,2,207,G,3,1626,200
2:207:G:4,14,2,207,G,4,1634,203
2:207:G:5,14,2,207,G,5,1642,206
2:207:G:6,14,2,207,G,6,1650,209
2:207:G:7,14,2,207,G,7,1658,212
2:207:G:8,14,2,207,G,8,1666,215
2:207:G:9,14,2,207,G,9,1674,218
2:207:G:10,14,2,207,G,10,1682,221
2:207:G:11,14,2,207,G,11,1690,224
2:207:H:1,14,2,207,H,1,1612,184
2:207:H:2,14,2,207,H,2,1620,187
2:207:H:3,14,2,207,H,3,1628,190
2:207:H:4,14,2,207,H,4,1636,193
2:207:H:5,14,2,207,H,5,1644,196
2:207:H:6,14,2,207,H,6,1652,199
2:207:H:7,14,2,207,H,7,1660,202
2:207:H:8,14,2,207,H,8,1668,205
2:207:H:9,14,2,207,H,9,1676,208
2:207:H:10,14,2,207,H,10,1684,211
2:207:H:11,14,2,207,H,11,1692,214
2:207:J:1,14,2,207,J,1,1614,174
2:207:J:2,14,2,207,J,2,1622,177
2:207:J:3,14,2,207,J,3,1630,180
2:207:J:4,14,2,207,J,4,1638,183
2:207:J:5,14,2,207,J,5,1646,186
2:207:J:6,14,2,207,J,6,1654,189
2:207:J:7,14,2,207,J,7,1662,192
2:207:J:8,14,2,207,J,8,1670,195
2:207:J:9,14,2,207,J,9,1678,198
2:207:J:10,14,2,207,J,10,1686,201
2:207:J:11,14,2,207,J,11,1694,204
2:207:J:12,14,2,207,J,12,1702,207
2:207:K:1,14,2,207,K,1,1616,164
2:207:K:2,14,2,207,K,2,1624,167
2:207:K:3,14,2,207,K,3,1632,170
2:207:K:4,14,2,207,K,4,1640,173
2:207:K:5,14,2,207,K,5,1648,176
2:207:K:6,14,2,207,K,6,1656,179
2:207:K:7,14,2,207,K,7,1664,182
2:207:K:8,14,2,207,K,8,1672,185
2:207:K:9,14,2,207,K,9,1680,188
2:207:K:10,14,2,207,K,10,1688,191
2:207:K:11,14,2,207,K,11,1696,194
2:207:K:12,14,2,207,K,12,1704,197
2:207:L:1,14,2,207,L,1,1618,154
2:207:L:2,14,2,207,L,2,1626,157
2:207:L:3,14,2,207,L,3,1634,160
2:207:L:4,14,2,207,L,4,1642,163
2:207:L:5,14,2,207,L,5,1650,166
2:207:L:6,14,2,207,L,6,1658,169
2:207:L:7,14,2,207,L,7,1666,172
2:207:L:8,14,2,207,L,8,1674,175
2:207:L:9,14,2,207,L,9,1682,178
2:207:L:10,14,2,207,L,10,1690,181
2:207:L:11,14,2,207,L,11,1698,184
2:207:L:12,14,2,207,L,12,1706,187
2:207:M:1,14,2,207,M,1,1620,144
2:207:M:2,14,2,207,M,2,1628,147
2:207:M:3,14,2,207,M,3,1636,150
2:207:M:4,14,2,207,M,4,1644,153
2:207:M:5,14,2,207,M,5,1652,156
2:207:M:6,14,2,207,M,6,1660,159
2:207:M:7,14,2,207,M,7,1668,162
2:207:M:8,14,2,207,M,8,1676,165
2:207:M:9,14,2,207,M,9,1684,168
2:207:M:10,14,2,207,M,10,1692,171
2:207:M:11,14,2,207,M,11,1700,174
2:207:M:12,14,2,207,M,12,1708,177
2:207:M:13,14,2,207,M,13,1716,180
2:207:N:1,14,2,207,N,1,1622,134
2:207:N:2,14,2,207,N,2,1630,137
2:207:N:3,14,2,207,N,3,1638,140
2:207:N:4,14,2,207,N,4,1646,143
2:207:N:5,14,2,207,N,5,1654,146
2:207:N:6,14,2,207,N,6,1662,149
2:207:N:7,14,2,207,N,7,1670,152
2:207:N:8,14,2,207,N,8,1678,155
2:207:N:9,14,2,207,N,9,1686,158
2:207:N:10,14,2,207,N,10,1694,161
2:207:N:11,14,2,207,N,11,1702,164
2:207:N:12,14,2,207,N,12,1710,167
2:207:N:13,14,2,207,N,13,1718,170
2:207:N:14,14,2,207,N,14,1726,173
2:207:N:15,14,2,207,N,15,1734,176
2:208:A:1,14,2,208,A,1,1547.5,254
2:208:A:2,14,2,208,A,2,1540,254
2:208:A:3,14,2,208,A,3,1532.5,254
2:208:A:4,14,2,208,A,4,1525,254
2:208:A:5,14,2,208,A,5,1517.5,254
2:208:A:6,14,2,208,A,6,1510,254
2:208:B:1,14,2,208,B,1,1577.5,244
2:208:B:2,14,2,208,B,2,1570,244
2:208:B:3,14,2,208,B,3,1562.5,244
2:208:B:4,14,2,208,B,4,1555,244
2:208:B:5,14,2,208,B,5,1547.5,244
2:208:B:6,14,2,208,B,6,1540,244
2:208:B:7,14,2,208,B,7,1532.5,244
2:208:B:8,14,2,208,B,8,1525,244
2:208:B:9,14,2,208,B,9,1517.5,244
2:208:B:10,14,2,208,B,10,1510,244
2:208:C:1,14,2,208,C,1,1577.5,234
2:208:C:2,14,2,208,C,2,1570,234
2:208:C:3,14,2,208,C,3,1562.5,234
2:208:C:4,14,2,208,C,4,1555,234
2:208:C:5,14,2,208,C,5,1547.5,234
2:208:C:6,14,2,208,C,6,1540,234
2:208:C:7,14,2,208,C,7,1532.5,234
2:208:C:8,14,2,208,C,8,1525,234
2:208:C:9,14,2,208,C,9,1517.5,234
2:208:C:10,14,2,208,C,10,1510,234
2:208:D:1,14,2,208,D,1,1585,224
2:208:D:2,14,2,208,D,2,1577.5,224
2:208:D:3,14,2,208,D,3,1570,224
2:208:D:4,14,2,208,D,4,1562.5,224
2:208:D:5,14,2,208,D,5,1555,224
2:208:D:6,14,2,208,D,6,1547.5,224
2:208:D:7,14,2,208,D,7,1540,224
2:208:D:8,14,2,208,D,8,1532.5,224
2:208:D:9,14,2,208,D,9,1525,224
2:208:D:10,14,2,208,D,10,1517.5,224
2:208:D:11,14,2,208,D,11,1510,224
2:208:E:1,14,2,208,E,1,1585,214
2:208:E:2,14,2,208,E,2,1577.5,214
2:208:E:3,14,2,208,E,3,1570,214
2:208:E:4,14,2,208,E,4,1562.5,214
2:208:E:5,14,2,208,E,5,1555,214
2:208:E:6,14,2,208,E,6,1547.5,214
2:208:E:7,14,2,208,E,7,1540,214
2:208:E:8,14,2,208,E,8,1532.5,214
2:208:E:9,14,2,208,E,9,1525,214
2:208:E:10,14,2,208,E,10,1517.5,214
2:208:E:11,14,2,208,E,11,1510,214
2:208:F:1,14,2,208,F,1,1585,204
2:208:F:2,14,2,208,F,2,1577.5,204
2:208:F:3,14,2,208,F,3,1570,204
2:208:F:4,14,2,208,F,4,1562.5,204
2:208:F:5,14,2,208,F,5,1555,204
2:208:F:6,14,2,208,F,6,1547.5,204
2:208:F:7,14,2,208,F,7,1540,204
2:208:F:8,14,2,208,F,8,1532.5,204
2:208:F:9,14,2,208,F,9,1525,204
2:208:F:10,14,2,208,F,10,1517.5,204
2:208:F:11,14,2,208,F,11,1510,204
2:208:G:1,14,2,208,G,1,1585,194
2:208:G:2,14,2,208,G,2,1577.5,194
2:208:G:3,14,2,208,G,3,1570,194
2:208:G:4,14,2,208,G,4,1562.5,194
2:208:G:5,14,2,208,G,5,1555,194
2:208:G:6,14,2,208,G,6,1547.5,194
2:208:G:7,14,2,208,G,7,1540,194
2:208:G:8,14,2,208,G,8,1532.5,194
2:208:G:9,14,2,208,G,9,1525,194
2:208:G:10,14,2,208,G,10,1517.5,194
2:208:G:11,14,2,208,G,11,1510,194
2:208:H:1,14,2,208,H,1,1592.5,184
2:208:H:2,14,2,208,H,2,1585,184
2:208:H:3,14,2,208,H,3,1577.5,184
2:208:H:4,14,2,208,H,4,1570,184
2:208:H:5,14,2,208,H,5,1562.5,184
2:208:H:6,14,2,208,H,6,1555,184
2:208:H:7,14,2,208,H,7,1547.5,184
2:208:H:8,14,2,208,H,8,1540,184
2:208:H:9,14,2,208,H,9,1532.5,184
2:208:H:10,14,2,208,H,10,1525,184
2:208:H:11,14,2,208,H,11,1517.5,184
2:208:H:12,14,2,208,H,12,1510,184
2:208:J:1,14,2,208,J,1,1592.5,174
2:208:J:2,14,2,208,J,2,1585,174
2:208:J:3,14,2,208,J,3,1577.5,174
2:208:J:4,14,2,208,J,4,1570,174
2:208:J:5,14,2,208,J,5,1562.5,174
2:208:J:6,14,2,208,J,6,1555,174
2:208:J:7,14,2,208,J,7,1547.5,174
2:208:J:8,14,2,208,J,8,1540,174
2:208:J:9,14,2,208,J,9,1532.5,174
2:208:J:10,14,2,208,J,10,1525,174
2:208:J:11,14,2,208,J,11,1517.5,174
2:208:J:12,14,2,208,J,12,1510,174
2:208:K:1,14,2,208,K,1,1592.5,164
2:208:K:2,14,2,208,K,2,1585,164
